Unnamed: 0,Unemployed total ;  Persons ;  Australia ;.2,Unemployed total ;  Persons ;  > New South Wales ;.2,Unemployed total ;  Persons ;  > Victoria ;.2,Unemployed total ;  Persons ;  > Queensland ;.2,Unemployed total ;  Persons ;  > South Australia ;.2,Unemployed total ;  Persons ;  > Western Australia ;.2,Unemployed total ;  Persons ;  > Tasmania ;.2,Unemployed total ;  Persons ;  > Northern Territory ;.1,Unemployed total ;  Persons ;  > Australian Capital Territory ;.1,Unemployed total ;  > Males ;  Australia ;.2,Unemployed total ;  > Males ;  > New South Wales ;.2,Unemployed total ;  > Males ;  > Victoria ;.2,Unemployed total ;  > Males ;  > Queensland ;.2,Unemployed total ;  > Males ;  > South Australia ;.2,Unemployed total ;  > Males ;  > Western Australia ;.2,Unemployed total ;  > Males ;  > Tasmania ;.2,Unemployed total ;  > Males ;  > Northern Territory ;.1,Unemployed total ;  > Males ;  > Australian Capital Territory ;.1,Unemployed total ;  > Females ;  Australia ;.2,Unemployed total ;  > Females ;  > New South Wales ;.2,Unemployed total ;  > Females ;  > Victoria ;.2,Unemployed total ;  > Females ;  > Queensland ;.2,Unemployed total ;  > Females ;  > South Australia ;.2,Unemployed total ;  > Females ;  > Western Australia ;.2,Unemployed total ;  > Females ;  > Tasmania ;.2,Unemployed total ;  > Females ;  > Northern Territory ;.1,Unemployed total ;  > Females ;  > Australian Capital Territory ;.1,> Unemployed looked for full-time work ;  Persons ;  Australia ;.2,> Unemployed looked for full-time work ;  Persons ;  > New South Wales ;,> Unemployed looked for full-time work ;  Persons ;  > Victoria ;,> Unemployed looked for full-time work ;  Persons ;  > Queensland ;,> Unemployed looked for full-time work ;  Persons ;  > South Australia ;,> Unemployed looked for full-time work ;  Persons ;  > Western Australia ;,> Unemployed looked for full-time work ;  Persons ;  > Tasmania ;,> Unemployed looked for full-time work ;  Persons ;  > Northern Territory ;,> Unemployed looked for full-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployed looked for full-time work ;  > Males ;  Australia ;.2,> Unemployed looked for full-time work ;  > Males ;  > New South Wales ;,> Unemployed looked for full-time work ;  > Males ;  > Victoria ;,> Unemployed looked for full-time work ;  > Males ;  > Queensland ;,> Unemployed looked for full-time work ;  > Males ;  > South Australia ;,> Unemployed looked for full-time work ;  > Males ;  > Western Australia ;,> Unemployed looked for full-time work ;  > Males ;  > Tasmania ;,> Unemployed looked for full-time work ;  > Males ;  > Northern Territory ;,> Unemployed looked for full-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployed looked for full-time work ;  > Females ;  Australia ;.2,> Unemployed looked for full-time work ;  > Females ;  > New South Wales ;,> Unemployed looked for full-time work ;  > Females ;  > Victoria ;,> Unemployed looked for full-time work ;  > Females ;  > Queensland ;,> Unemployed looked for full-time work ;  > Females ;  > South Australia ;,> Unemployed looked for full-time work ;  > Females ;  > Western Australia ;,> Unemployed looked for full-time work ;  > Females ;  > Tasmania ;,> Unemployed looked for full-time work ;  > Females ;  > Northern Territory ;,> Unemployed looked for full-time work ;  > Females ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  Persons ;  Australia ;.2,> Unemployed looked for only part-time work ;  Persons ;  > New South Wales ;,> Unemployed looked for only part-time work ;  Persons ;  > Victoria ;,> Unemployed looked for only part-time work ;  Persons ;  > Queensland ;,> Unemployed looked for only part-time work ;  Persons ;  > South Australia ;,> Unemployed looked for only part-time work ;  Persons ;  > Western Australia ;,> Unemployed looked for only part-time work ;  Persons ;  > Tasmania ;,> Unemployed looked for only part-time work ;  Persons ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  > Males ;  Australia ;.2,> Unemployed looked for only part-time work ;  > Males ;  > New South Wales ;,> Unemployed looked for only part-time work ;  > Males ;  > Victoria ;,> Unemployed looked for only part-time work ;  > Males ;  > Queensland ;,> Unemployed looked for only part-time work ;  > Males ;  > South Australia ;,> Unemployed looked for only part-time work ;  > Males ;  > Western Australia ;,> Unemployed looked for only part-time work ;  > Males ;  > Tasmania ;,> Unemployed looked for only part-time work ;  > Males ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployed looked for only part-time work ;  > Females ;  Australia ;.2,> Unemployed looked for only part-time work ;  > Females ;  > New South Wales ;,> Unemployed looked for only part-time work ;  > Females ;  > Victoria ;,> Unemployed looked for only part-time work ;  > Females ;  > Queensland ;,> Unemployed looked for only part-time work ;  > Females ;  > South Australia ;,> Unemployed looked for only part-time work ;  > Females ;  > Western Australia ;,> Unemployed looked for only part-time work ;  > Females ;  > Tasmania ;,> Unemployed looked for only part-time work ;  > Females ;  > Northern Territory ;,> Unemployed looked for only part-time work ;  > Females ;  > Australian Capital Territory ;,Unemployment rate ;  Persons ;  Australia ;.2,Unemployment rate ;  Persons ;  > New South Wales ;.2,Unemployment rate ;  Persons ;  > Victoria ;.2,Unemployment rate ;  Persons ;  > Queensland ;.2,Unemployment rate ;  Persons ;  > South Australia ;.2,Unemployment rate ;  Persons ;  > Western Australia ;.2,Unemployment rate ;  Persons ;  > Tasmania ;.2,Unemployment rate ;  Persons ;  > Northern Territory ;.1,Unemployment rate ;  Persons ;  > Australian Capital Territory ;.1,Unemployment rate ;  > Males ;  Australia ;.2,Unemployment rate ;  > Males ;  > New South Wales ;.2,Unemployment rate ;  > Males ;  > Victoria ;.2,Unemployment rate ;  > Males ;  > Queensland ;.2,Unemployment rate ;  > Males ;  > South Australia ;.2,Unemployment rate ;  > Males ;  > Western Australia ;.2,Unemployment rate ;  > Males ;  > Tasmania ;.2,Unemployment rate ;  > Males ;  > Northern Territory ;.1,Unemployment rate ;  > Males ;  > Australian Capital Territory ;.1,Unemployment rate ;  > Females ;  Australia ;.2,Unemployment rate ;  > Females ;  > New South Wales ;.2,Unemployment rate ;  > Females ;  > Victoria ;.2,Unemployment rate ;  > Females ;  > Queensland ;.2,Unemployment rate ;  > Females ;  > South Australia ;.2,Unemployment rate ;  > Females ;  > Western Australia ;.2,Unemployment rate ;  > Females ;  > Tasmania ;.2,Unemployment rate ;  > Females ;  > Northern Territory ;.1,Unemployment rate ;  > Females ;  > Australian Capital Territory ;.1,> Unemployment rate looked for full-time work ;  Persons ;  Australia ;.2,> Unemployment rate looked for full-time work ;  Persons ;  > New South Wales ;,> Unemployment rate looked for full-time work ;  Persons ;  > Victoria ;,> Unemployment rate looked for full-time work ;  Persons ;  > Queensland ;,> Unemployment rate looked for full-time work ;  Persons ;  > South Australia ;,> Unemployment rate looked for full-time work ;  Persons ;  > Western Australia ;,> Unemployment rate looked for full-time work ;  Persons ;  > Tasmania ;,> Unemployment rate looked for full-time work ;  Persons ;  > Northern Territory ;,> Unemployment rate looked for full-time work ;  Persons ;  > Australian Capital Territory ;,> Unemployment rate looked for full-time work ;  > Males ;  Australia ;.2,> Unemployment rate looked for full-time work ;  > Males ;  > New South Wales ;,> Unemployment rate looked for full-time work ;  > Males ;  > Victoria ;,> Unemployment rate looked for full-time work ;  > Males ;  > Queensland ;,> Unemployment rate looked for full-time work ;  > Males ;  > South Australia ;,> Unemployment rate looked for full-time work ;  > Males ;  > Western Australia ;,> Unemployment rate looked for full-time work ;  > Males ;  > Tasmania ;,> Unemployment rate looked for full-time work ;  > Males ;  > Northern Territory ;,> Unemployment rate looked for full-time work ;  > Males ;  > Australian Capital Territory ;,> Unemployment rate looked for full-time work ;  > Females ;  Australia ;.2,> Unemployment rate looked for full-time work ;  > Females ;  > New South Wales ;
1978-03-01 00:00:00,424.8499786,150.9339708,104.4395277,74.5868235,39.5341549,34.654746,11.579321,3.2024922,5.9189425,219.8097414,77.4677265,49.9442944,40.6769286,21.6473249,17.7221909,6.805025,2.1080829,3.4381682,205.0402372,73.4662443,54.4952333,33.9098949,17.88683,16.9325551,4.774296,1.0944093,2.4807743,349.8380238,123.1231495,85.4086118,63.5162692,32.8045667,28.0138873,9.8685627,2.8687172,4.2342594,202.295506,72.2952508,44.6970491,38.0788766,19.7609554,16.3421383,6.501619,1.8806829,2.7389339,147.5425178,50.8278987,40.7115627,25.4373926,13.0436113,11.671749,3.3669437,0.9880343,1.4953255,75.0119548,27.8108213,19.0309159,11.0705543,6.7295882,6.6408587,1.7107583,0.333775,1.6846831,17.5142354,5.1724757,5.2472453,2.598052,1.8863695,1.3800526,0.303406,0.2274,0.6992343,57.4977194,22.6383456,13.7836706,8.4725023,4.8432187,5.2608061,1.4073523,0.106375,0.9854488,6.5711212,6.6752057,5.943664,7.8602934,6.5497659,6.1296789,6.4612018,6.5395138,5.854958,5.3345949,5.3639315,4.507625,6.5946366,5.7106671,4.8985375,5.8057042,6.4467475,5.6694717,8.7438963,8.9935248,8.3947106,10.2111173,7.9664062,8.317619,7.7004311,6.7259416,6.133048,6.3980447,6.4077773,5.6933012,7.9389264,6.5283292,6.0184941,6.443825,7.0094656,5.0305102,5.1769607,5.2795087,4.2519859,6.4921653,5.5086456,4.7688647,5.7301626,6.3502989,4.8886071,9.4561673,9.2061416
1978-04-01 00:00:00,403.3767611,149.2397781,96.8527432,66.3058477,37.2526984,34.1535703,10.2704854,2.4799762,6.8216618,211.9126452,79.9857012,43.2222416,39.5685925,20.310235,17.4509112,6.259846,1.7715481,3.3435696,191.4641159,69.2540769,53.6305016,26.7372552,16.9424634,16.7026591,4.0106394,0.7084281,3.4780922,334.8404497,125.2440417,76.7860141,58.4073361,30.6693888,27.6715967,8.9643256,2.1507063,4.9470404,197.2298473,73.8136125,39.2440943,38.4852457,18.9819738,16.2606612,6.015726,1.6687703,2.7597635,137.6106024,51.4304292,37.5419198,19.9220904,11.687415,11.4109355,2.9485996,0.481936,2.1872769,68.5363114,23.9957364,20.0667291,7.8985116,6.5833096,6.4819736,1.3061598,0.3292699,1.8746214,14.6827979,6.1720887,3.9781473,1.0833468,1.3282612,1.19025,0.24412,0.1027778,0.5838061,53.8535135,17.8236477,16.0885818,6.8151648,5.2550484,5.2917236,1.0620398,0.2264921,1.2908153,6.2465521,6.5909807,5.4979632,7.0347847,6.2199469,6.0357861,5.778443,5.3904446,6.7800058,5.1547306,5.5562305,3.8865477,6.4338631,5.3879404,4.835121,5.3549135,5.8149061,5.6556621,8.1593592,8.3971275,8.2570359,8.1631134,7.6329165,8.1503664,6.592236,4.5583699,8.3818707,6.1290708,6.5054269,5.1236516,7.2993668,6.1458731,5.9404346,5.8401518,5.8055809,5.9091718,5.0559721,5.4048783,3.7287066,6.5404675,5.3253472,4.7538949,5.3133352,6.2081744,4.9506103,8.8086364,9.1915715
1978-05-01 00:00:00,398.4080771,139.4209035,100.2656771,66.668604,39.9384198,33.2661579,10.6189944,2.6185669,5.6107535,210.6596809,73.5629314,45.8550544,39.7349436,23.3071128,16.5440317,6.3148011,1.701646,3.6391599,187.7483962,65.8579721,54.4106227,26.9336604,16.631307,16.7221262,4.3041933,0.9169209,1.9715936,334.1609257,118.5019958,79.0861173,58.2037651,35.5425153,27.3085346,9.4030264,2.2812308,3.8337404,196.4236462,68.3376138,42.3541469,37.7616604,21.9719627,15.4107691,6.2447435,1.701646,2.6411038,137.7372795,50.164382,36.7319704,20.4421047,13.5705526,11.8977655,3.1582829,0.5795848,1.1926366,64.2471514,20.9189077,21.1795598,8.4648389,4.3959045,5.9576233,1.215968,0.3373361,1.7770131,14.2360347,5.2253176,3.5009075,1.9732832,1.3351501,1.1332626,0.0700576,0,0.9980561,50.0111167,15.6935901,17.6786523,6.4915557,3.0607544,4.8243607,1.1459104,0.3373361,0.778957,6.1896587,6.1945852,5.7070603,7.1021456,6.6857276,5.8794179,6.0077134,5.4361343,5.4845868,5.1389683,5.127185,4.1562078,6.4699715,6.1541108,4.6064797,5.4221581,5.2716878,6.0201356,8.0323171,8.0715488,8.3250119,8.2983433,7.6065678,8.0916107,7.1387784,5.7701765,4.7110298,6.1295463,6.1691565,5.2672671,7.325724,7.1441533,5.887719,6.2443058,6.0793028,4.4917588,5.0511857,5.0297435,4.0430138,6.4492096,6.1159658,4.5319326,5.5251983,6.0902211,4.6651131,8.81249,8.922737
1978-06-01 00:00:00,393.4903275,138.9755099,94.6519877,66.5512924,40.6304784,33.7997143,10.9667683,1.690601,6.2239755,216.7385614,79.5559187,45.7325265,40.7959134,24.1175404,16.8620748,6.2191531,1.0157056,2.4397289,176.7517661,59.4195912,48.9194612,25.755379,16.512938,16.9376395,4.7476152,0.6748954,3.7842466,331.1521423,119.5344856,76.7969559,58.1550751,33.6518972,28.2659708,9.5843725,1.4567158,3.7066694,205.5089635,74.9473941,43.2386992,39.650231,22.3262908,16.1427612,6.2191531,1.0157056,1.9687285,125.6431788,44.5870915,33.5582567,18.5048441,11.3256064,12.1232096,3.3652194,0.4410102,1.7379409,62.3381852,19.4410243,17.8550318,8.3962173,6.9785812,5.5337435,1.3823958,0.2338852,2.5173061,11.2295979,4.6085246,2.4938273,1.1456824,1.7912496,0.7193136,0,0,0.4710004,51.1085873,14.8324997,15.3612045,7.2505349,5.1873316,4.8144299,1.3823958,0.2338852,2.0463057,6.1245226,6.1705937,5.4141246,7.1251765,6.7370666,5.9712003,6.2711375,3.7704732,6.1326458,5.2859342,5.5187111,4.1534856,6.6560467,6.3447949,4.7018008,5.325359,3.3129187,4.1665863,7.603718,7.329819,7.5588888,8.0206088,7.4057949,8.1660461,8.1724217,4.7598356,8.8139758,6.1056192,6.2449017,5.1823398,7.3467918,6.7549158,6.0520096,6.4845327,3.8178369,4.3632549,5.292191,5.50222,4.162315,6.7584525,6.2221704,4.7433531,5.5319846,3.5469688,3.5517808,8.1561151,8.0776194
1978-07-01 00:00:00,380.5317353,131.654652,90.0633837,62.3917664,39.5827258,37.1146963,11.3754104,2.0912894,6.2578113,212.3703964,73.1069813,43.4517279,38.4750854,24.5737416,21.4725031,6.8548261,1.1555441,3.2799869,168.1613389,58.5476707,46.6116558,23.916681,15.0089842,15.6421932,4.5205843,0.9357453,2.9778244,327.1449488,116.0188289,73.4201167,55.2531093,35.0731224,31.6928488,10.1018019,2.0912894,3.4938314,203.545987,71.1802967,41.233826,37.5244085,23.4235411,19.9230737,6.685388,1.1555441,2.4199089,123.5989618,44.8385322,32.1862907,17.7287008,11.6495813,11.7697751,3.4164139,0.9357453,1.0739225,53.3867865,15.6358231,16.643267,7.1386571,4.5096034,5.4218475,1.2736085,0,2.7639799,8.8244094,1.9266846,2.2179019,0.9506769,1.1502005,1.5494294,0.1694381,0,0.860078,44.5623771,13.7091385,14.4253651,6.1879802,3.3594029,3.8724181,1.1041704,0,1.9039019,5.9304118,5.8543097,5.1609905,6.6865985,6.603857,6.5990958,6.4264898,4.4244762,6.0452672,5.2022621,5.1192647,3.9563991,6.2976182,6.510529,6.0021658,5.8159091,3.5955809,5.4858541,7.2037898,7.133224,7.2063362,7.4243089,6.7625758,7.6424537,7.6432514,6.185325,6.8101961,6.0359872,6.0597435,4.9646332,6.9802412,7.0909742,6.8506357,6.7512856,5.1015946,4.0143331,5.256181,5.2569809,3.9812575,6.4063258,6.5333725,5.8863322,5.8746501,3.8514352,4.3008623,7.9875213,7.998762
1978-08-01 00:00:00,398.2900137,133.7989626,100.7608097,63.023641,44.1505114,37.7190667,10.9045517,1.7086916,6.223779,222.2031376,73.0799122,51.7042704,37.8727834,28.2678706,21.2194318,6.2191281,0.9753462,2.8643949,176.0868761,60.7190504,49.0565393,25.1508576,15.8826408,16.4996349,4.6854236,0.7333454,3.3593841,334.3577565,110.4233688,81.7139164,55.0311138,39.7534757,32.6192775,9.6119209,1.6042472,3.6004362,207.902587,67.4674367,47.6272036,36.0964868,27.3235751,20.1532533,6.0222453,0.9753462,2.23704,126.4551695,42.9559321,34.0867128,18.934627,12.4299006,12.4660242,3.5896756,0.628901,1.3633962,63.9322572,23.3755938,19.0468933,7.9925272,4.3970357,5.0997892,1.2926308,0.1044444,2.6233428,14.3005506,5.6124755,4.0770668,1.7762966,0.9442955,1.0661785,0.1968828,0,0.6273549,49.6317066,17.7631183,14.9698265,6.2162306,3.4527402,4.0336107,1.095748,0.1044444,1.9959879,6.2197328,5.9809798,5.7927412,6.6722801,7.3896295,6.7725625,6.1696758,3.5488721,6.0256197,5.4553479,5.1508941,4.714247,6.1810112,7.4847283,5.9552028,5.2887193,2.9292612,4.7764465,7.5556693,7.4202068,7.6332868,7.5794103,7.2262186,8.2242468,7.9209899,4.9380889,7.7549091,6.2151824,5.8307646,5.6020365,6.9075146,8.0889331,7.0634869,6.4087336,3.8103649,4.2250806,5.3995732,5.0416766,4.6245582,6.1553475,7.6508385,5.9560146,5.3224515,3.1255168,3.9944673,8.2686046,7.731289
1978-09-01 00:00:00,387.3267831,134.3166972,88.7252559,62.4893187,47.0602421,35.3634633,11.083731,2.5868351,5.7012398,219.2948211,75.1769863,46.5112513,37.4153883,29.2363729,20.1672806,6.8811617,1.6214165,2.2849635,168.031962,59.1397109,42.2140046,25.0739304,17.8238692,15.1961827,4.2025693,0.9654186,3.4162763,326.8975925,112.3353586,72.738408,52.9276787,42.6311432,30.7789747,10.0072448,2.4812795,2.997505,205.66474,70.4663093,42.9886948,35.0880285,28.0894074,19.0597108,6.7423617,1.6214165,1.608811,121.2328525,41.8690493,29.7497132,17.8396502,14.5417358,11.7192639,3.2648831,0.859863,1.388694,60.4291906,21.9813386,15.9868479,9.56164,4.4290989,4.5844886,1.0764862,0.1055556,2.7037348,13.6300811,4.710677,3.5225565,2.3273598,1.1469655,1.1075698,0.1388,0,0.6761525,46.7991095,17.2706616,12.4642914,7.2342802,3.2821334,3.4769188,0.9376862,0.1055556,2.0275823,6.0409937,5.9743106,5.1338227,6.5875213,7.8460417,6.3381558,6.2871181,5.1204127,5.5895846,5.3753096,5.2836313,4.2601473,6.0893772,7.701931,5.6142246,5.8373036,4.7559463,3.8186138,7.205575,7.1648925,6.6324826,7.5034723,8.0944732,7.6467216,7.194927,5.8767923,8.103113,6.0269508,5.8808832,4.953715,6.5813915,8.5527827,6.6136444,6.7190199,5.5264507,3.589052,5.3199441,5.225349,4.1691926,5.9802285,7.841074,5.5977959,5.9438367,4.9629316,2.9406685,7.7812585,7.4549044
1978-10-01 00:00:00,370.3716232,125.8256837,88.3953504,53.3224582,45.6025797,35.5970478,10.7325711,2.9895158,7.9064165,209.1663856,71.8213431,45.5597475,31.7841958,28.2768673,20.2662749,6.2973396,1.7060628,3.4545546,161.2052376,54.0043406,42.8356029,21.5382624,17.3257124,15.3307729,4.4352315,1.283453,4.4518619,307.9630716,101.9816206,73.7590435,45.5594288,40.8751206,29.4793966,9.528602,2.804761,3.9750985,195.042028,65.1449229,43.1089214,29.8116904,27.5409613,18.9682751,6.238191,1.7060628,2.5230031,112.9210436,36.8366977,30.6501221,15.7477384,13.3341593,10.5111215,3.290411,1.0986982,1.4520954,62.4085516,23.8440631,14.6363069,7.7630294,4.7274591,6.1176512,1.2039691,0.1847548,3.931318,14.1243576,6.6764202,2.4508261,1.9725054,0.735906,1.2979998,0.0591486,0,0.9315515,48.284194,17.1676429,12.1854808,5.790524,3.9915531,4.8196514,1.1448205,0.1847548,2.9997665,5.7724211,5.5881005,5.1281565,5.6263267,7.6052605,6.3330537,6.0641856,5.9166759,7.6106858,5.1223718,5.0384806,4.1720636,5.1381886,7.4794089,5.6613125,5.3384639,4.9873639,5.8437506,6.9102648,6.5363509,6.7809376,6.5437258,7.8200134,7.5112155,7.514635,7.8646603,9.9437699,5.6973664,5.3467308,5.0554508,5.6491441,8.3013289,6.3754212,6.3972947,6.3318299,4.7052148,5.0484479,4.8245231,4.2056433,5.0554686,7.7249109,5.5840646,5.5008022,5.1373957,4.5394175,7.3232503,6.6124999
1978-11-01 00:00:00,372.7822643,132.3357944,83.2542342,57.7963128,43.9187957,35.4432956,10.4317448,3.123709,6.4783778,207.5462261,74.4751074,45.0121746,32.475723,25.9489795,19.4921569,5.9428828,1.5197359,2.679466,165.2360382,57.860687,38.2420596,25.3205898,17.9698162,15.9511387,4.488862,1.6039731,3.7989118,311.3026344,109.6077392,68.8281375,49.0260745,38.5064108,29.8528289,9.0626811,2.7499498,3.6688126,192.0392637,67.7848476,41.3447835,30.8051401,24.3338235,18.5597485,5.8200117,1.3509026,2.0400062,119.2633707,41.8228916,27.483354,18.2209344,14.1725873,11.2930804,3.2426694,1.3990472,1.6288064,61.4796299,22.7280552,14.4260967,8.7702383,5.4123849,5.5904667,1.3690637,0.3737592,2.8095652,15.5069624,6.6902598,3.6673911,1.6705829,1.615156,0.9324084,0.1228711,0.1688333,0.6394598,45.9726675,16.0377954,10.7587056,7.0996554,3.7972289,4.6580583,1.2461926,0.2049259,2.1701054,5.8187408,5.8911502,4.8246414,6.1075252,7.3391861,6.3669554,5.8670242,6.0216887,6.2565898,5.098135,5.2234489,4.1389582,5.2626258,6.945077,5.475776,5.0479117,4.441221,4.5366492,7.0748019,7.0513242,5.9932987,7.6912718,7.9942668,7.9475519,7.4722873,9.0848731,8.5402959,5.7750144,5.7691159,4.7266813,6.1094761,7.7996913,6.4682777,6.0571352,6.5738767,4.300469,4.9822834,5.0195805,4.0396001,5.220683,6.8884047,5.4967612,5.1625829,4.3023972,3.6791557,7.7642111,7.6111274
1978-12-01 00:00:00,444.6140912,143.2099329,113.724635,72.46748,46.5312293,42.7061312,12.903563,2.7964364,10.2746834,242.9163832,79.624198,59.3413196,39.8619733,27.8399558,22.1395866,7.3450499,1.3841432,5.3801568,201.697708,63.5857349,54.3833154,32.6055067,18.6912735,20.5665446,5.5585131,1.4122932,4.8945266,376.3655133,120.5121391,93.6110909,63.4196949,41.895363,35.7177536,11.1495747,2.5779364,7.4819607,220.9667888,73.4709884,50.6508594,36.8483983,26.1463748,21.1279832,7.0590135,1.3841432,4.279028,155.3987245,47.0411507,42.9602315,26.5712966,15.7489882,14.5897704,4.0905612,1.1937932,3.2029327,68.2485779,22.6977938,20.1135441,9.0477851,4.6358663,6.9883776,1.7539883,0.2185,2.7927227,21.9495944,6.1532096,8.6904602,3.013575,1.693581,1.0116034,0.2860364,0,1.1011288,46.2989835,16.5445842,11.4230839,6.0342101,2.9422853,5.9767742,1.4679519,0.2185,1.6915939,6.767364,6.2595661,6.4025392,7.4185366,7.5784294,7.4318793,7.0830644,5.3852552,9.6658537,5.8128696,5.4523009,5.3221904,6.2568003,7.2698647,6.0189346,6.1231475,4.0542066,8.7330963,8.4355864,7.6842691,8.224153,9.5970541,8.0898647,9.9450398,8.9337293,7.9401486,10.9516234,6.774818,6.1729216,6.2298432,7.6398885,8.2416965,7.4902692,7.2284746,6.0198526,8.4931582,5.5904791,5.311952,4.8426136,6.0857989,7.2159737,6.0253131,6.1343603,4.3297431,7.3812342,9.6954274,8.2652359
1979-01-01 00:00:00,449.9030488,148.6445635,105.5930907,77.8167137,45.8896369,45.1447268,13.7334733,2.6690754,10.4117685,251.4086818,83.4024786,55.986803,42.0594245,28.5021349,25.3910038,8.2355369,1.4398889,6.3914112,198.494367,65.2420849,49.6062877,35.7572892,17.387502,19.753723,5.4979364,1.2291865,4.0203573,394.2565631,127.3276231,94.977123,68.8500298,40.6732802,38.9021297,12.6817568,2.3490754,8.4955451,236.3898293,77.2170791,53.4727173,40.1608424,26.9099491,23.6289473,7.8768637,1.4398889,5.6835415,157.8667338,50.110544,41.5044057,28.6891874,13.7633311,15.2731824,4.8048931,0.9091865,2.8120036,55.6464857,21.3169404,10.6159677,8.9666839,5.2163567,6.2425971,1.0517165,0.32,1.9162234,15.0188525,6.1853995,2.5140857,1.8985821,1.5921858,1.7620565,0.3586732,0,0.7078697,40.6276332,15.1315409,8.101882,7.0681018,3.6241709,4.4805406,0.6930433,0.32,1.2083537,7.0064912,6.6080717,6.0927193,8.223452,7.6464136,8.0278781,7.6613702,5.611678,10.0989561,6.0792437,5.735432,5.1125156,6.7071044,7.4992751,6.938198,6.8919873,4.4311846,10.4487493,8.6841591,8.2036911,7.7751608,11.2024989,7.9005122,10.0584262,9.1997617,8.1573636,9.5886435,7.1217391,6.5317121,6.3193729,8.3629838,8.0917459,8.1791321,8.111449,5.9112098,9.8786565,6.0035216,5.5858537,5.1270802,6.6994954,7.4698702,6.7711816,6.7969529,4.7450715,9.9188409,9.8763025,8.837722
1979-02-01 00:00:00,458.0850562,150.2999678,110.5339912,76.8084666,49.663477,47.2103364,12.3782177,3.1235877,8.0670118,243.2240516,80.4930454,56.4465653,40.241539,27.8227081,25.0640676,7.0986011,1.5590948,4.4984303,214.8610046,69.8069224,54.0874259,36.5669276,21.8407689,22.1462688,5.2796166,1.5644929,3.5685815,384.9383577,126.0629563,89.2862644,66.7963569,43.3465185,39.8175755,11.0864007,2.8281312,5.7141542,230.6059274,75.7086571,53.2845715,39.0155989,26.5836247,23.8426674,6.7766103,1.5590948,3.8351027,154.3324303,50.3542992,36.0016929,27.780758,16.7628938,15.9749081,4.3097904,1.2690364,1.8790515,73.1466985,24.2370115,21.2477268,10.0121097,6.3169585,7.3927609,1.291817,0.2954565,2.3528576,12.6181242,4.7843883,3.1619938,1.2259401,1.2390834,1.2214002,0.3219908,0,0.6633276,60.5285743,19.4526232,18.085733,8.7861696,5.0778751,6.1713607,0.9698262,0.2954565,1.68953,7.0379573,6.6167999,6.2563373,8.0383268,8.1653344,8.1812607,6.8279511,6.5247656,8.0213265,5.8593892,5.521053,5.1136871,6.4408784,7.2764542,6.8073949,5.9085767,4.6349203,7.480629,9.1129109,8.5804158,8.158974,11.0559395,9.6701698,10.6031136,8.6343284,10.9906294,8.8254414,6.9555287,6.4635477,5.9494087,8.1839236,8.6095523,8.2434128,7.1000328,7.0017901,6.808057,5.8322641,5.4413059,5.0904999,6.5567319,7.3208803,6.7428536,5.8510371,5.0499092,6.6818467,9.7659611,9.0079473
1979-03-01 00:00:00,428.382213,145.1510868,98.7827092,72.9957131,48.2080217,41.4839747,11.8661566,1.6151851,8.2793658,224.1812965,78.3039374,48.5889962,37.2848151,26.1277758,20.6677294,6.4251148,1.166797,5.6161308,204.2009165,66.8471494,50.193713,35.710898,22.0802459,20.8162453,5.4410418,0.4483881,2.663235,356.0560663,120.9819662,80.4542022,62.0259637,40.9460726,34.6653241,9.9543713,1.3746301,5.6535361,207.4216003,73.160617,44.1402375,34.8030281,23.8542574,19.9726297,6.1623627,1.0375029,4.290965,148.634466,47.8213492,36.3139647,27.2229356,17.0918152,14.6926944,3.7920086,0.3371272,1.3625711,72.3261467,24.1691206,18.328507,10.9697494,7.2619491,6.8186506,1.9117853,0.240555,2.6258297,16.7596962,5.1433204,4.4487587,2.481787,2.2735184,0.6950997,0.2627521,0.1292941,1.3251658,55.5664505,19.0258002,13.8797483,8.4879624,4.9884307,6.1235509,1.6490332,0.1112609,1.3006639,6.56569,6.383718,5.593713,7.5770526,7.9109971,7.2020963,6.3599541,3.2924216,8.2433789,5.4105294,5.3893818,4.4155097,5.9494349,6.8893226,5.595857,5.3247848,3.4683345,9.2845432,8.5757946,8.1437441,7.5417677,10.606662,9.5947022,10.0727616,8.255031,2.9085433,6.6668347,6.4688212,6.2617322,5.3824694,7.5388283,8.1931721,7.2957855,6.3705147,3.3404955,6.8696838,5.2823392,5.3161024,4.2361249,5.8169199,6.6879526,5.6861049,5.3374238,3.4126683,7.6075695,9.4222248,8.6028681
